survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
1,4,7,18,2015/10/4 11:29,2,1942,1,1,1,4,,4.0,-2.0,50000,1,,42.0,0,0,1,0,0,0,0,0,0,,155,140,2,2,4,5,1.0,2,3,2,3,3,3,3,3,2,4,3,4,3,2,4,3,4,5,3,4,3,2.0,4.0,2,2,4,3,6,1,5,,,,,1,1,2,2,80000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1969.0,1940.0,1969.0,4.0,1.0,5.0,40000.0,5.0,,,-2,1,1,2,-2,1,1,2,2,2,3,2,-2.0,4,5,4,5,5,5,4,5,5,4,1,5,1,5,80,70.0,50,50,90.0,80,70,70,70
1,6,15,31,2015/8/9 12:00,1,1969,1,1,1,3,,2.0,,30000,1,,85.0,0,1,0,0,0,0,0,0,0,,165,140,3,4,4,1,1.0,3,1,2,3,2,1,2,5,4,3,5,4,4,5,4,5,5,3,2,3,2,3.0,3.0,3,3,4,3,4,3,1,1.0,25.0,1.0,4.0,1,1,2,2,70000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,4,1990.0,1977.0,2008.0,3.0,1.0,1.0,-1.0,4.0,,,-2,1,1,2,-2,1,1,2,2,1,3,3,40000.0,4,4,4,4,4,4,2,4,4,4,-8,-8,2,3,60,60.0,60,60,69.0,69,69,69,69
1,15,42,73,2015/7/13 17:30,2,1975,1,1,1,3,,4.0,1982.0,30000,1,,92.0,0,1,1,1,0,0,0,0,0,,167,103,5,5,5,1,1.0,2,3,3,5,5,1,1,4,1,4,4,2,3,1,4,5,1,1,4,4,2,1.0,1.0,5,3,5,5,5,5,1,3.0,13.0,1.0,3.0,1,1,2,2,100000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1995.0,1971.0,1995.0,4.0,1.0,1.0,70000.0,1.0,3.0,1.0,1955,3,1,2,1960,3,1,2,2,1,3,2,35000.0,5,4,4,4,4,4,3,4,3,4,4,4,3,4,90,90.0,90,80,85.0,80,80,70,70
1,17,48,80,2015/7/27 18:06,2,1986,1,1,1,4,,4.0,2002.0,20000,1,,98.0,0,1,0,0,0,0,0,0,0,,168,98,3,3,3,1,1.0,3,1,3,4,5,3,1,4,2,2,5,2,3,2,2,5,4,1,2,4,2,5.0,3.0,3,3,5,4,6,3,1,1.0,8.0,2.0,1.0,1,1,2,2,100000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2009.0,1983.0,2009.0,4.0,1.0,2.0,80000.0,1.0,2.0,1.0,-2,3,1,2,-2,3,1,2,2,2,4,2,70000.0,5,4,5,5,5,5,3,4,4,5,-8,3,3,2,50,30.0,40,30,40.0,30,40,50,40
1,10,27,49,2015/7/30 20:00,2,1989,1,1,1,12,,4.0,2012.0,36000,2,,70.0,0,0,0,0,1,0,0,0,0,,165,120,4,4,4,2,1.0,2,2,1,4,5,2,2,4,4,4,5,3,3,2,3,5,5,1,3,4,3,7.0,4.0,2,3,4,3,5,2,1,3.0,3.0,1.0,2.0,1,1,2,2,36000.0,1,3,2,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1962,6,4,1,1965,6,4,1,2,2,4,2,50000.0,5,5,-8,-8,5,5,5,5,5,5,5,5,5,3,80,70.0,60,90,60.0,80,70,80,70
1,31,87,132,2015/8/24 10:48,2,1960,1,1,1,4,,4.0,-2.0,15600,1,,38.0,0,0,1,0,0,0,0,0,0,,156,120,4,4,4,2,1.0,3,2,1,5,1,1,1,5,3,3,5,4,4,5,3,5,5,5,2,2,2,2.0,2.0,1,2,4,5,7,5,5,,,,,1,1,2,2,50000.0,5,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1982.0,1957.0,1983.0,4.0,1.0,2.0,15000.0,5.0,,,-2,1,1,1,-2,-8,1,15,2,1,4,3,100000.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-2,-2.0,60,70,80.0,70,60,50,50
1,12,32,55,2015/9/4 10:14,1,1942,1,1,1,12,,4.0,1965.0,960000,1,,110.0,0,0,1,0,0,0,0,0,0,,165,63,3,4,5,2,1.0,1,1,1,4,4,2,1,4,3,2,5,2,2,1,1,5,5,1,3,3,2,2.0,2.0,4,3,5,5,5,3,5,,,,,2,1,2,2,150000.0,2,3,2,2,1,0,0,0,0,0,0,0,0,,0,2,0.0,3,1969.0,1942.0,1969.0,12.0,1.0,2.0,-1.0,5.0,,,-2,-8,1,-8,-2,1,1,-8,2,2,4,-8,10000000.0,4,3,-8,-8,5,5,4,4,4,4,-8,-8,3,4,60,60.0,70,80,80.0,80,80,80,80
2,13,35,65,2015/9/23 9:27,1,1966,6,0,3,3,,4.0,-2.0,60000,1,,230.0,0,1,0,0,0,0,0,0,0,,165,150,5,4,4,1,1.0,1,1,3,5,1,1,1,5,2,5,5,4,4,2,2,5,5,5,4,5,1,2.0,2.0,6,4,6,4,6,1,4,,,,,1,2,2,2,80000.0,1,4,2,1,1,0,0,0,0,0,0,0,0,,1,1,0.0,3,1988.0,1969.0,1988.0,3.0,1.0,1.0,-2.0,5.0,,,1929,1,1,2,-2,1,1,2,2,1,5,2,100000.0,5,5,3,3,5,5,1,-8,1,1,4,5,1,5,0,95.0,50,60,70.0,60,65,70,80
2,9,22,44,2015/7/4 11:55,1,1948,1,1,1,3,,4.0,1966.0,1000,1,,60.0,0,1,0,0,0,0,0,0,0,,160,118,5,3,3,1,1.0,1,1,2,4,1,1,1,5,5,5,5,5,5,1,5,5,5,5,1,4,1,,,1,4,10,10,10,5,5,,,,,1,1,2,2,3000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,3,1,0.0,3,1968.0,1947.0,1968.0,3.0,2.0,1.0,1000.0,6.0,,,1924,3,1,2,1921,1,1,2,2,1,4,2,3000.0,4,4,4,3,3,3,2,4,2,4,-8,4,2,5,100,100.0,100,100,100.0,100,100,100,100
1,19,57,91,2015/7/14 17:46,1,1946,1,1,1,9,,4.0,1989.0,40800,1,,72.0,0,1,0,0,0,0,0,0,0,共有,171,136,3,4,5,2,2.0,5,1,5,5,5,1,1,4,3,1,5,4,4,1,5,5,5,1,2,5,1,7.0,6.0,1,2,3,4,2,5,5,,,,,1,1,2,2,70800.0,2,2,1,2,0,0,1,0,1,0,0,0,0,,1,0,0.0,3,1976.0,1949.0,1976.0,7.0,4.0,2.0,36000.0,5.0,,,1927,14,1,1,1929,2,1,15,3,2,5,2,60000.0,5,4,4,4,5,5,4,4,5,5,-8,-8,4,3,60,60.0,60,80,80.0,80,80,80,80
2,6,14,30,2015/8/5 11:17,1,1955,1,1,1,4,,4.0,1973.0,2500,1,,100.0,0,1,1,0,0,0,0,0,0,,160,110,2,2,3,1,1.0,1,1,3,5,1,4,1,5,4,5,5,4,4,5,5,5,5,5,2,2,1,5.0,5.0,1,3,3,3,4,3,2,,,,,1,1,2,2,20000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1982.0,1958.0,1982.0,3.0,1.0,1.0,2000.0,3.0,,,-2,1,1,2,-2,1,1,2,3,2,3,3,-2.0,4,4,4,4,5,4,3,4,4,-8,-8,-8,3,5,80,60.0,70,70,60.0,70,70,70,70
2,6,12,28,2015/8/1 15:11,2,1958,1,1,1,3,,4.0,1970.0,2000,2,,120.0,0,0,0,1,0,0,0,0,0,,157,90,2,3,4,1,1.0,1,1,1,4,1,3,1,5,2,5,5,4,4,5,5,5,5,1,4,3,1,3.0,3.0,2,4,5,4,6,1,2,,,,,1,1,2,2,2000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,7,1967.0,,,,,,,,,,-2,1,1,1,1934,1,1,2,3,1,3,2,6000.0,4,4,4,4,5,4,2,4,3,-8,-8,-8,1,5,70,60.0,70,80,90.0,80,80,60,80
2,28,81,121,2015/7/30 11:01,1,1949,1,1,1,3,,4.0,1954.0,1000,1,,96.0,0,0,0,1,0,0,0,0,0,,167,130,4,3,4,1,1.0,1,1,1,3,1,1,2,5,4,4,5,4,4,4,5,5,5,5,2,4,2,4.0,5.0,1,4,2,2,2,2,5,,,,,1,1,2,2,30000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,5,0,0.0,3,1961.0,1942.0,1961.0,3.0,1.0,1.0,100.0,5.0,,,1913,1,1,2,1915,1,1,2,3,2,3,2,10000.0,4,5,4,4,5,4,5,4,4,2,2,2,2,4,70,80.0,70,70,60.0,80,80,60,6
1,1,1,4,2015/9/16 15:49,1,1989,1,1,1,12,,4.0,2012.0,120000,1,,74.0,0,0,0,0,1,0,0,0,0,,178,130,4,4,4,5,2.0,4,4,4,4,5,4,1,3,3,2,3,3,3,3,3,3,5,1,3,4,4,7.0,3.0,2,4,7,5,9,4,1,3.0,1.0,1.0,2.0,1,1,2,2,180000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,3,2013.0,1987.0,2013.0,10.0,1.0,5.0,60000.0,1.0,3.0,1.0,1963,6,1,13,1963,6,1,11,2,2,3,2,250000.0,4,4,4,4,5,5,3,5,4,3,3,3,3,2,80,80.0,80,80,85.0,80,80,80,80
2,31,87,131,2015/8/17 8:36,1,1956,1,1,1,3,,2.0,,10000,1,,78.0,0,1,0,0,0,0,0,0,0,,160,130,4,5,5,1,1.0,1,1,1,4,1,1,1,5,5,5,5,3,3,5,1,5,4,5,2,3,1,6.0,5.0,1,5,4,1,3,1,4,,,,,1,1,2,2,20000.0,2,3,2,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,3,1973.0,1953.0,1973.0,3.0,1.0,1.0,0.0,4.0,,,1925,1,1,2,1930,1,1,2,2,3,4,2,20000.0,5,4,4,4,5,4,2,3,4,3,3,3,1,5,50,50.0,100,80,50.0,80,50,50,50
1,22,67,107,2015/7/9 10:34,1,1971,1,1,3,7,,4.0,1992.0,30000,4,-2.0,130.0,0,1,0,0,0,0,0,0,0,,167,130,2,2,3,5,2.0,3,2,2,4,3,1,1,4,4,2,5,4,4,2,5,5,5,2,2,3,2,7.0,5.0,2,2,4,3,4,2,1,3.0,20.0,1.0,3.0,1,1,2,2,36000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1994.0,1968.0,1994.0,7.0,1.0,5.0,0.0,6.0,,,1938,12,4,1,1943,4,1,1,3,2,4,3,50000.0,5,3,-8,-8,5,4,3,4,4,-8,-8,3,2,2,85,85.0,85,80,80.0,60,70,80,90
2,3,6,13,2015/9/24 20:11,2,1968,1,1,1,3,,2.0,,30000,1,,60.0,0,0,0,0,1,0,0,0,0,,154,122,2,3,2,1,1.0,1,1,1,5,1,3,1,1,4,5,5,4,5,5,5,5,5,5,3,4,1,2.0,2.0,1,1,2,4,6,1,3,,,,,1,2,2,2,35000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1990.0,1969.0,1990.0,1.0,1.0,1.0,5000.0,3.0,,,1929,1,1,2,1930,1,1,2,2,1,3,2,100000.0,4,4,5,4,5,4,4,3,1,3,3,3,1,5,80,60.0,65,50,59.0,70,40,30,65
2,4,7,22,2015/8/30 11:19,1,1986,1,1,1,10,,4.0,2008.0,48000,1,,13.0,0,0,0,0,0,0,0,0,1,,170,126,4,5,5,1,3.0,2,3,1,3,4,4,1,4,3,1,5,3,3,2,5,5,5,1,4,3,4,2.0,3.0,1,4,5,3,8,2,1,3.0,3.0,1.0,3.0,1,1,2,2,60000.0,3,2,2,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1953,3,1,5,1955,3,1,2,2,2,3,2,70000.0,5,5,5,5,5,4,4,5,4,4,-8,4,1,3,98,60.0,80,80,70.0,75,90,80,80
2,3,6,13,2015/9/26 15:57,1,1953,1,1,1,6,,4.0,1973.0,50000,4,1976.0,35.0,0,1,0,0,0,0,0,0,0,,170,120,4,5,3,1,1.0,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,3,1,5.0,6.0,2,3,7,6,8,6,3,,,,,2,1,2,2,60000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,3,0.0,3,1972.0,1954.0,1972.0,1.0,1.0,1.0,5000.0,3.0,,,1925,1,1,2,1928,1,1,2,2,2,4,2,50000.0,4,4,3,3,4,3,2,4,4,2,3,2,1,5,80,75.0,80,80,60.0,70,75,80,90
1,10,25,47,2015/7/29 9:35,1,1973,1,1,1,4,,4.0,1990.0,60000,1,,200.0,0,1,0,0,0,0,0,0,0,,173,150,4,4,4,1,1.0,2,2,3,5,4,1,1,5,4,4,5,3,3,5,4,5,5,2,3,4,2,1.0,2.0,1,3,5,4,6,3,1,3.0,25.0,1.0,3.0,1,1,2,2,150000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1993.0,1973.0,1993.0,4.0,1.0,1.0,70000.0,3.0,,,1938,1,1,2,1940,1,1,2,2,2,3,2,100000.0,4,4,3,3,4,4,2,4,4,3,4,2,3,5,75,85.0,86,88,76.0,95,98,93,79
1,10,24,46,2015/7/27 18:42,1,1982,1,1,2,4,,4.0,1997.0,30000,2,,87.0,0,1,0,0,0,0,0,0,0,,170,130,5,5,5,2,1.0,2,2,2,5,5,2,1,4,2,3,5,3,3,2,3,5,5,1,4,4,3,6.0,3.0,2,3,3,3,5,5,1,3.0,14.0,1.0,3.0,1,2,2,2,30000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1955,6,4,2,1955,3,1,2,3,2,4,3,100000.0,3,3,3,3,5,3,3,4,3,3,3,3,1,3,60,60.0,50,60,50.0,50,50,60,60
2,6,16,32,2015/8/9 9:43,2,1957,1,1,1,1,,,,5000,1,,100.0,0,1,0,0,0,0,0,0,0,,155,120,4,4,4,1,1.0,2,2,2,5,1,1,3,5,4,4,5,5,5,5,5,5,5,5,3,3,1,3.0,4.0,1,3,6,2,7,1,1,1.0,30.0,2.0,4.0,1,2,2,2,-3.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,4,-2.0,1953.0,2012.0,1.0,1.0,1.0,-3.0,3.0,,,-2,1,1,2,-2,1,1,2,2,2,5,2,-3.0,4,4,3,2,4,3,3,4,2,4,-8,4,1,4,70,80.0,70,80,70.0,60,70,80,70
1,12,32,61,2015/8/2 12:29,1,1997,1,1,1,8,,1.0,2013.0,-1,2,,750.0,0,0,0,0,0,0,0,1,0,,175,110,5,5,4,4,1.0,2,2,1,4,5,1,2,4,4,4,4,3,4,1,4,5,5,1,2,4,2,6.0,5.0,1,3,4,3,6,3,6,,,,,1,2,2,2,100000.0,4,3,0,1,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1971,4,1,5,1974,4,1,1,3,1,4,-8,60000.0,5,4,4,4,5,-8,4,4,4,4,-8,-8,2,4,60,60.0,60,85,80.0,80,70,80,80
2,17,50,83,2015/7/27 11:33,2,1954,1,1,1,1,,,,1000,3,,200.0,0,0,0,1,0,0,0,0,0,,169,120,3,1,3,1,1.0,1,1,3,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,5,1,6.0,6.0,2,4,5,3,6,1,1,3.0,1.0,2.0,3.0,1,1,2,2,7000.0,2,4,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1976.0,1952.0,1976.0,3.0,4.0,1.0,5000.0,3.0,,,-2,1,1,2,-2,1,1,2,2,1,4,-8,10000.0,4,4,4,4,4,4,3,4,4,-8,-8,-8,1,5,70,10.0,80,70,80.0,60,60,-2,50
2,29,83,126,2015/7/23 10:14,1,1967,1,0,1,6,,4.0,1987.0,2000,2,,120.0,0,1,0,0,0,0,0,0,0,,160,108,2,3,3,1,1.0,4,1,4,4,1,2,1,5,3,3,5,3,2,2,2,5,4,5,4,4,4,2.0,2.0,1,4,1,1,2,1,4,,,,,1,1,2,2,10000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1993.0,1972.0,1993.0,3.0,1.0,1.0,8000.0,1.0,3.0,1.0,-2,1,1,2,-2,1,1,2,3,1,4,2,100000.0,4,4,4,4,5,4,5,5,4,5,-8,4,1,5,80,90.0,100,85,100.0,79,100,100,90
1,11,30,53,2015/7/19 17:25,1,1958,1,1,1,4,,4.0,1975.0,3450,1,,28.0,0,1,0,0,0,0,0,0,0,,170,150,5,5,5,1,1.0,4,4,1,5,1,1,1,5,4,2,5,4,5,1,1,5,5,5,1,4,1,,,1,1,3,1,4,1,1,2.0,20.0,1.0,4.0,1,1,2,2,5500.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1983.0,1962.0,1983.0,6.0,1.0,1.0,2050.0,1.0,2.0,2.0,1933,3,1,2,1938,1,1,2,3,2,5,2,-2.0,3,2,3,3,5,-8,2,4,4,-8,-8,-8,1,5,90,80.0,90,80,70.0,90,90,90,90
1,15,40,71,2015/7/12 11:33,1,1985,1,1,1,7,,4.0,2004.0,0,1,,106.0,0,1,0,0,0,0,0,0,0,,170,130,3,5,4,2,2.0,1,1,1,2,5,2,2,4,4,5,5,4,5,2,3,5,5,1,2,2,1,7.0,5.0,1,3,4,2,7,4,1,3.0,9.0,1.0,3.0,1,1,2,2,35000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2008.0,1984.0,2008.0,7.0,1.0,1.0,35000.0,1.0,3.0,1.0,1959,6,1,1,1957,4,1,1,3,1,3,2,80000.0,3,3,3,2,4,4,3,4,3,3,2,3,1,2,80,70.0,90,40,60.0,60,85,60,90
2,22,66,105,2015/7/6 11:51,2,1953,1,1,4,4,,2.0,1967.0,20000,1,,245.0,0,1,0,0,0,0,0,0,0,,160,104,4,4,3,1,1.0,1,1,1,4,1,1,5,5,2,5,5,4,4,5,5,5,5,5,2,3,2,4.0,5.0,1,3,4,1,-8,9,2,,,,,1,1,2,2,20000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,2,0.0,3,1978.0,1954.0,1978.0,3.0,1.0,1.0,0.0,3.0,,,-2,1,1,2,1925,1,1,2,2,1,3,2,50000.0,4,3,3,3,3,3,3,-8,4,-8,-8,-8,2,5,90,90.0,90,90,90.0,90,90,90,90
1,6,15,31,2015/8/8 15:35,2,1987,1,1,1,7,,2.0,1995.0,50000,1,,80.0,0,0,0,0,0,0,0,0,1,,157,98,4,4,4,1,1.0,3,3,3,5,5,1,1,3,2,3,3,4,3,5,4,4,4,5,3,3,3,3.0,3.0,2,4,4,3,4,3,1,3.0,10.0,1.0,3.0,1,1,2,2,100000.0,2,3,1,1,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,2013.0,1987.0,2013.0,4.0,1.0,1.0,30000.0,1.0,2.0,1.0,1964,1,1,2,1964,1,1,2,2,2,3,2,100000.0,3,3,4,3,3,3,3,3,4,3,3,3,3,3,80,80.0,80,80,70.0,80,80,90,80
2,5,9,25,2015/8/5 8:09,2,1951,1,1,1,1,,,,10000,1,,89.0,0,0,1,0,0,0,0,0,0,,156,150,4,5,3,1,1.0,1,1,1,5,1,1,1,5,5,5,5,3,3,3,5,5,5,5,3,4,1,2.0,2.0,1,4,2,2,2,1,3,,,,,1,1,2,2,14000.0,5,2,1,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,3,1972.0,1951.0,1972.0,3.0,4.0,1.0,0.0,3.0,,,1927,1,4,2,1931,1,1,2,2,2,2,2,30000.0,4,4,4,4,4,-8,4,-8,4,-8,-8,-8,1,4,70,70.0,70,70,70.0,70,20,80,80
1,19,56,90,2015/7/14 18:42,2,1962,1,1,1,4,,4.0,1978.0,25000,1,,70.0,0,1,0,0,0,0,0,0,0,,168,130,4,5,5,1,1.0,1,1,3,5,1,3,1,5,3,5,3,5,5,3,5,5,5,5,3,2,1,3.0,6.0,1,4,3,2,3,2,1,3.0,30.0,1.0,3.0,1,1,2,2,50000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1988.0,1962.0,1988.0,4.0,1.0,5.0,25000.0,1.0,3.0,1.0,1931,4,1,2,1935,3,1,2,3,1,5,3,-2.0,5,5,5,3,5,5,2,4,1,5,-8,-8,1,5,80,90.0,50,90,80.0,90,80,-2,80
2,5,8,24,2015/8/5 9:24,1,1940,1,1,1,1,,,,12000,1,,65.0,0,1,0,0,0,0,0,0,0,,172,59,4,4,5,1,1.0,3,2,4,4,1,1,1,5,4,2,4,4,4,3,3,5,5,5,3,3,2,3.0,2.0,1,3,1,1,1,1,4,,,,,1,1,2,2,30000.0,1,3,1,2,0,0,0,1,0,0,0,0,0,,1,0,0.0,7,1960.0,,,,,,,,,,-2,1,1,2,-2,3,1,2,2,1,4,-8,30000.0,4,3,3,3,4,3,3,3,3,3,-8,-8,2,4,50,20.0,60,60,60.0,60,20,60,20
1,6,15,31,2015/8/8 12:36,2,1968,1,1,1,4,,4.0,1975.0,3000,1,,200.0,0,0,1,0,0,0,0,0,0,,159,110,4,4,4,1,1.0,1,1,1,4,1,1,1,4,4,4,5,3,3,5,4,3,5,4,2,2,1,2.0,3.0,2,3,4,3,6,3,3,,,,,1,1,2,2,10000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1987.0,1967.0,1987.0,3.0,1.0,1.0,5000.0,3.0,,,-2,1,1,2,1944,1,1,2,2,2,4,2,50000.0,3,4,4,3,4,4,4,4,4,3,-8,4,2,4,85,84.0,82,86,81.0,87,78,85,79
2,3,6,13,2015/9/25 15:12,1,1945,1,1,1,1,,,,20000,1,,90.0,0,0,0,1,0,0,0,0,0,,165,146,2,4,3,1,1.0,1,1,2,4,1,1,1,5,5,5,5,3,3,5,5,5,5,5,4,3,1,1.0,1.0,1,2,3,2,3,1,3,,,,,1,1,2,2,20000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1971.0,1960.0,1971.0,1.0,1.0,1.0,0.0,3.0,,,1925,1,1,2,1928,1,1,2,2,1,4,2,10000.0,4,5,4,4,5,2,2,3,3,2,2,2,1,5,90,80.0,80,80,80.0,90,90,90,90
1,2,3,10,2015/7/23 21:36,1,1960,1,1,1,4,,4.0,1977.0,30000,2,,400.0,0,1,1,0,0,0,0,0,0,,167,132,4,5,5,1,1.0,4,4,3,4,1,1,1,5,3,3,2,2,1,1,4,5,2,5,4,3,2,2.0,1.0,1,4,4,3,6,2,3,,,,,1,1,2,2,60000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1986.0,1962.0,1986.0,3.0,1.0,1.0,5000.0,3.0,,,-2,3,-8,2,-2,1,1,2,2,2,3,2,-2.0,5,4,5,5,5,4,4,4,4,4,-8,4,4,3,100,100.0,100,99,80.0,100,70,80,70
1,7,18,40,2015/8/6 9:05,1,1994,1,1,1,5,,4.0,2012.0,36000,1,,40.0,0,0,0,0,1,0,0,0,0,,180,130,4,4,5,5,1.0,2,2,3,4,5,4,2,3,3,4,4,3,3,3,4,4,5,1,4,4,3,3.0,2.0,1,2,7,5,8,6,1,3.0,3.0,1.0,3.0,1,1,2,2,110000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1965,6,1,1,1967,4,1,1,2,1,4,2,3500.0,3,-8,-8,-8,5,5,3,4,3,-8,-8,-8,2,2,90,90.0,80,90,90.0,80,80,90,90
1,16,47,79,2015/7/24 10:14,2,1976,1,-8,1,3,,2.0,,-3,1,,160.0,0,0,0,0,0,0,0,1,0,,150,128,3,5,2,4,1.0,1,1,1,2,1,1,4,5,4,5,5,5,5,5,4,5,5,5,2,3,1,2.0,7.0,1,2,5,5,5,6,5,,,,,2,2,2,2,-2.0,5,2,1,2,1,0,0,0,0,0,0,0,0,,0,1,1.0,3,1994.0,1973.0,1994.0,4.0,1.0,5.0,18000.0,1.0,3.0,1.0,1923,1,1,2,1932,-8,1,2,3,2,2,-8,10000.0,4,1,1,1,1,1,1,1,1,1,1,1,1,2,60,20.0,30,40,50.0,50,40,40,40
2,2,4,11,2015/7/30 15:40,1,1967,1,1,1,3,,4.0,-2.0,8000,1,,100.0,0,1,0,0,0,0,0,0,0,,168,150,5,4,4,1,1.0,1,1,1,3,1,1,2,5,3,5,5,4,4,5,5,5,5,5,2,2,1,6.0,6.0,1,3,6,4,6,4,3,,,,,1,1,2,2,10000.0,3,1,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,6,-2.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,2,4,2,-2.0,5,5,5,4,5,3,3,3,2,2,2,2,1,5,80,80.0,70,75,65.0,80,70,70,65
1,21,64,100,2015/7/15 9:41,2,1981,1,1,1,4,,4.0,1995.0,0,1,,35.0,0,0,0,0,0,0,0,0,1,,165,50,4,4,4,2,1.0,2,2,1,5,5,3,1,3,2,4,2,2,2,4,4,5,3,1,4,4,2,2.0,2.0,2,4,5,4,5,3,5,,,,,1,1,2,2,100000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,2000.0,1979.0,2000.0,6.0,1.0,2.0,100000.0,1.0,3.0,1.0,1957,6,1,2,1957,3,1,2,2,1,4,2,-2.0,4,4,4,-8,5,4,3,3,-8,4,-8,3,3,4,60,60.0,60,60,60.0,60,60,60,60
1,2,5,12,2015/8/5 18:02,2,1970,1,1,1,4,,4.0,-2.0,12000,1,,80.0,0,1,0,0,0,0,0,0,0,,158,120,4,4,4,4,1.0,1,1,1,5,1,1,1,5,3,5,5,5,4,5,2,5,5,5,1,4,1,,,1,4,3,2,4,2,1,2.0,21.0,1.0,4.0,1,1,2,2,12000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,2,1.0,7,1993.0,,,,,,,,,,1965,3,1,2,1932,1,1,2,2,2,3,2,100000.0,4,3,3,3,3,3,3,-8,-8,3,-8,-8,1,4,80,75.0,70,85,70.0,70,85,85,70
2,31,89,134,2015/8/20 14:47,2,1969,1,1,1,4,,4.0,1984.0,0,1,,100.0,0,0,1,0,0,0,0,0,0,,166,90,3,4,3,1,1.0,1,1,4,5,1,1,1,5,1,5,5,5,5,4,5,5,5,5,4,5,1,2.0,6.0,1,4,3,4,3,4,4,,,,,1,2,2,2,3000.0,3,1,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1991.0,1969.0,1991.0,4.0,1.0,1.0,3000.0,5.0,,,-2,3,1,2,-2,1,1,2,3,3,5,4,100000.0,5,1,5,1,5,-8,1,5,1,2,-8,2,1,2,90,60.0,70,60,70.0,70,70,-2,60
